Date/Time (YYYY:MM:DD HH:MM:SS), Temperature (*C), Pressure (Pa), Humidity (%), Infrared, Visible, Full Spectrum, Lux (lm/m^2)
22/02/2020 07:00,9.25,101141.03,91.56,1,4,5,13.056
22/02/2020 07:30,9.46,101170.3,91.59,52,102,154,275.638
22/02/2020 08:00,9.81,101240.45,91.03,119,237,356,643.735
22/02/2020 08:30,9.84,101258.42,88.24,365,738,1103,2014.64
22/02/2020 09:00,11.28,101346.77,83.46,1371,2581,3952,6877.32
22/02/2020 09:30,14,101387.86,73.32,1634,3055,4689,8120.867
22/02/2020 10:00,16.82,101383.35,65.38,2351,4423,6774,11782.81
22/02/2020 10:30,19.09,101429.75,57.7,3590,6671,10261,17695.074
22/02/2020 11:00,21.05,101426.27,52.76,4365,8179,12544,21758.277
22/02/2020 11:30,23.21,101471.63,49.37,4901,9387,14288,25161.84
22/02/2020 12:00,21.88,101547.41,50.28,7415,13987,21402,37295.371
22/02/2020 12:30,23.89,101500.8,48.37,4918,9683,14601,26199.768
22/02/2020 13:00,20.34,101548.09,52.3,2527,5104,7631,13928.363
22/02/2020 13:30,18.34,101542.07,55.63,3176,6186,9362,16676.746
22/02/2020 14:00,16.04,101580.69,61.42,850,1751,2601,4809.414
22/02/2020 14:30,13.97,101590.83,66.8,1360,2728,4088,7427.42
22/02/2020 15:00,12.9,101640.7,69.75,870,1715,2585,4642.243
22/02/2020 15:30,12.66,101683.03,71.7,841,1659,2500,4491.722
22/02/2020 16:00,12.04,101676.05,74.37,1177,2227,3404,5944.441
22/02/2020 16:30,11.5,101704.36,74.83,252,489,741,1316.618
22/02/2020 17:00,9.91,101725.62,80.49,49,100,149,273.826
22/02/2020 17:30,8.93,101723.38,84.51,16,35,51,98
22/02/2020 18:00,8.11,101728.24,86.02,1,3,4,9.18
22/02/2020 18:30,7.85,101726.4,87.4,1,0,1,0
22/02/2020 19:00,7.7,101795.08,89.04,1,0,0,0
22/02/2020 19:30,7.8,101752.52,88.65,0,1,1,4.08
22/02/2020 20:00,7.37,101773.53,88.79,0,0,0,0
22/02/2020 20:30,6.87,101746.11,89.93,0,0,0,0
22/02/2020 21:00,6.8,101780.72,90.4,0,0,0,0
22/02/2020 21:30,7.11,101766.28,90.77,0,1,1,4.08
22/02/2020 22:00,7.47,101733.68,90.5,1,0,1,0
22/02/2020 22:30,7.25,101733.78,92.05,0,1,1,4.08
22/02/2020 23:00,7.45,101703,91.88,0,1,1,4.08
22/02/2020 23:30,7.44,101661.03,92.46,0,1,1,4.08
23/02/2020 00:00,7.44,101552.8,92.75,0,1,1,4.08
23/02/2020 00:30,7.39,101508.03,92.88,0,1,1,4.08
23/02/2020 01:00,7.42,101385.45,93.14,0,1,1,4.08
23/02/2020 01:30,7.45,101215.61,93.43,0,1,1,4.08
23/02/2020 02:00,7.54,101089.47,93.81,0,0,0,0
23/02/2020 02:30,8.04,100948.88,94.28,0,0,0,0
23/02/2020 03:00,8.95,100872.19,94.78,0,1,1,4.08
23/02/2020 03:30,9.77,100806.02,95.13,0,1,1,4.08
23/02/2020 04:00,10.6,100832.16,95.25,0,1,1,4.08
23/02/2020 04:30,10.78,100838.9,94.01,1,0,1,0
23/02/2020 05:00,10.6,100808.37,93.57,1,0,1,0
23/02/2020 05:30,10.57,100747.31,92.26,0,1,1,4.08
23/02/2020 06:00,10.85,100762.89,90.12,1,0,1,0
23/02/2020 06:30,10.69,100786.12,91.2,0,1,1,4.08
23/02/2020 07:00,10.72,100743.42,91.12,0,3,3,12.24
23/02/2020 07:30,11.09,100802.37,89.78,19,38,57,103.36
23/02/2020 08:00,11.32,100822.16,88.87,95,190,285,516.8
23/02/2020 08:30,11.68,100834.66,87.43,201,405,606,1104.327
23/02/2020 09:00,11.97,100920.52,87.17,527,1033,1560,2790.848
23/02/2020 09:30,12.34,100937.15,85.52,521,1045,1566,2845.123
23/02/2020 10:00,12.69,100997.75,84.33,705,1431,2136,3911.453
23/02/2020 10:30,13.04,101085.76,81.94,861,1741,2602,4752.81
23/02/2020 11:00,14.52,101103.15,78.5,1443,2938,4381,8038.787
23/02/2020 11:30,16.69,101158.07,71.49,3084,6060,9144,16385.857
23/02/2020 12:00,26.07,101222.41,50.76,6734,12601,19335,33506.262
23/02/2020 12:30,27.22,101283.19,45.01,1925,3796,5721,10276.391
23/02/2020 13:00,27.17,101348.24,45.28,3602,7137,10739,19352.084
23/02/2020 13:30,24.74,101414.85,44.18,6350,11807,18157,31325.295
23/02/2020 14:00,22.75,101520.14,48.05,11173,22687,33860,62019.371
23/02/2020 14:30,23.75,101518.74,47.04,3689,7112,10801,19106.436
23/02/2020 15:00,20.54,101610.7,51.47,1722,3376,5098,9121.478
23/02/2020 15:30,16.77,101652.7,56.47,1108,2181,3289,5900.756
23/02/2020 16:00,14.52,101707.8,52.51,788,1524,2312,4098.664
23/02/2020 16:30,13.2,101773.1,64.55,644,1201,1845,3189.7
23/02/2020 17:00,11.46,101831.12,74.96,446,791,1237,2063.685
23/02/2020 17:30,9.76,101872.55,80.39,98,170,268,439.97
23/02/2020 18:00,8.39,101908.73,84.76,2,5,7,14.571
23/02/2020 18:30,7.26,101941.89,86.68,1,0,0,0
23/02/2020 19:00,7.13,102010.3,87.6,0,0,0,0
23/02/2020 19:30,6.6,101982.46,88.64,0,0,0,0
23/02/2020 20:00,6.32,102008.13,90.47,1,0,0,0
23/02/2020 20:30,6.34,101996.7,91.2,0,1,1,4.08
23/02/2020 21:00,6.37,101987.23,91.76,0,1,1,4.08
23/02/2020 21:30,6.27,101988.38,91.79,0,1,1,4.08
23/02/2020 22:00,6.25,102006.28,91.93,1,0,0,0
23/02/2020 22:30,6.15,101946.88,91.89,0,1,1,4.08
23/02/2020 23:00,6.16,101911.97,92.19,1,0,0,0
23/02/2020 23:30,6.25,101849.13,92.54,1,0,0,0
24/02/2020 00:00,6.26,101831.59,92.67,0,1,1,4.08
24/02/2020 00:30,6.28,101737.33,92.56,0,1,1,4.08
24/02/2020 01:00,6.29,101682.77,92.87,0,1,1,4.08
24/02/2020 01:30,6.19,101636.48,92.82,0,1,1,4.08
24/02/2020 02:00,6.14,101502.16,92.92,0,1,1,4.08
24/02/2020 02:30,6.11,101396.2,93.05,1,0,0,0
24/02/2020 03:00,6.18,101300.44,93.35,1,0,0,0
24/02/2020 03:30,6.42,101210.61,93.74,1,0,0,0
24/02/2020 04:00,6.81,101091.19,94.19,0,1,1,4.08
24/02/2020 04:30,7.61,101019.16,94.72,1,0,0,0
24/02/2020 05:00,8.17,100959.18,95.17,1,0,0,0
24/02/2020 05:30,8.82,100871.44,95.31,0,1,1,4.08
24/02/2020 06:00,9.02,100788.72,95.16,0,1,1,4.08
24/02/2020 06:30,9.26,100705.13,94.93,0,1,1,4.08
24/02/2020 07:00,9.47,100592.84,94.16,1,5,6,17
24/02/2020 07:30,9.62,100566.41,92.65,20,39,59,105.181
24/02/2020 08:00,9.64,100568.87,91.19,85,170,255,462.4
24/02/2020 08:30,9.87,100516.1,91.36,271,562,833,1546.991
24/02/2020 09:00,10.81,100460.83,89.47,642,1305,1947,3568.743
24/02/2020 09:30,11.65,100461.7,87.11,615,1266,1881,3476.472
24/02/2020 10:00,12.4,100426.17,84.67,574,1204,1778,3326.453
24/02/2020 10:30,11.83,100404.75,86.02,425,933,1358,2615.313
24/02/2020 11:00,11.76,100386.95,86.32,622,1330,1952,3697.291
24/02/2020 11:30,12.02,100374.8,85.83,703,1497,2200,4156.053
24/02/2020 12:00,12.55,100282.66,84.66,930,1914,2844,5255.505
24/02/2020 12:30,12.56,100273.3,84.23,719,1498,2217,4129.696
24/02/2020 13:00,13.17,100181.3,82.71,1545,3186,4731,8753.843
24/02/2020 13:30,13.99,100203.84,79.55,1300,2625,3925,7162.739
24/02/2020 14:00,15.01,100131.28,75.12,1356,2734,4090,7456.48
24/02/2020 14:30,15,100134.81,75.3,885,1761,2646,4781.774
24/02/2020 15:00,14.43,100151.39,75.39,489,979,1468,2663.787
24/02/2020 15:30,13.82,100159.91,76.35,837,1652,2489,4473.582
24/02/2020 16:00,12.36,100196.19,79.81,785,1516,2301,4075.135
24/02/2020 16:30,11.28,100185.94,81.91,319,605,924,1616.214
24/02/2020 17:00,10.75,100176.46,83.34,247,461,708,1224.697
24/02/2020 17:30,9.59,100161.02,84.51,103,188,291,495.545
24/02/2020 18:00,8.42,100182.28,87.57,10,12,22,26.705
24/02/2020 18:30,7.83,100230.86,89.27,1,0,0,0
24/02/2020 19:00,7.85,100276.1,88.54,1,0,0,0
24/02/2020 19:30,7.13,100316.66,87.74,0,0,0,0
24/02/2020 20:00,6.7,100335.02,87.75,0,0,0,0
24/02/2020 20:30,6.01,100346.41,90.24,0,0,0,0
24/02/2020 21:00,5.68,100331.39,90.92,0,0,0,0
24/02/2020 21:30,6.04,100348.5,92.48,1,0,1,0
24/02/2020 22:00,6.53,100321.17,91.33,0,0,0,0
24/02/2020 22:30,5.76,100304.42,90.14,0,0,0,0
24/02/2020 23:00,5.14,100301.47,89.92,0,0,0,0
24/02/2020 23:30,5.27,100282.67,91.44,0,0,0,0
25/02/2020 00:00,5.23,100268.08,90.13,0,0,0,0
25/02/2020 00:30,4.91,100274.85,88.76,0,0,0,0
25/02/2020 01:00,3.94,100247.77,90.14,0,0,0,0
25/02/2020 01:30,3.65,100261.01,90.39,0,0,0,0
25/02/2020 02:00,3.42,100228.78,90.5,0,0,0,0
25/02/2020 02:30,3.1,100201.94,91.51,0,0,0,0
25/02/2020 03:00,2.84,100170.03,92.54,0,0,0,0
25/02/2020 03:30,3.18,100139.81,93.4,0,0,0,0
25/02/2020 04:00,3.46,100102.96,93.92,0,0,0,0
25/02/2020 04:30,4.1,100077.71,93.92,0,0,0,0
25/02/2020 05:00,3.82,100043.2,93.78,0,0,0,0
25/02/2020 05:30,4.26,100035.91,92.65,0,1,1,4.08
25/02/2020 06:00,4.02,99991.26,92.33,0,1,1,4.08
25/02/2020 06:30,4.48,99984.8,92.62,0,1,1,4.08
25/02/2020 07:00,4.4,99941.7,92.66,17,26,43,64.141
25/02/2020 07:30,4.17,99927.11,91.17,160,304,464,812.623
25/02/2020 08:00,6.92,99919.41,82.24,547,917,1464,2343.461
25/02/2020 08:30,7.46,99898.84,81.39,923,1671,2594,4391.805
25/02/2020 09:00,8.1,99862.05,79.58,769,1379,2148,3612.056
25/02/2020 09:30,8.34,99841.42,79.51,954,1775,2729,4710.352
25/02/2020 10:00,11.04,99790.13,74.92,1527,2826,4353,7485.414
25/02/2020 10:30,11.54,99799.16,69.66,1391,2707,4098,7295.662
25/02/2020 11:00,7.97,99792.65,77.12,464,956,1420,2625.957
25/02/2020 11:30,10.27,99765.25,76.2,5088,9209,14297,24201.385
25/02/2020 12:00,21.39,99706.7,59.48,3588,7194,10782,19584.014
25/02/2020 12:30,21.15,99638.45,51.15,6727,12658,19385,33722.875
25/02/2020 13:00,21.06,99575.6,49.94,2605,5026,7631,13505.904
25/02/2020 13:30,15.32,99558.59,58.54,1295,2521,3816,6795.125
25/02/2020 14:00,11.09,99556.61,65.79,627,1256,1883,3418.134
25/02/2020 14:30,11.46,99488.53,69.64,3745,6773,10518,17794.637
25/02/2020 15:00,11.94,99448.94,67.92,988,1887,2875,5053.195
25/02/2020 15:30,8.71,99404.22,75.64,254,519,773,1421.724
25/02/2020 16:00,9.1,99400.5,74.96,3976,6363,10339,15977.376
25/02/2020 16:30,9.89,99349.72,71.24,583,1044,1627,2733.214
25/02/2020 17:00,7.39,99365.44,76.72,426,641,1067,1571.129
25/02/2020 17:30,5.65,99392.7,81.69,26,58,84,163.394
25/02/2020 18:00,4.16,99425.48,84.32,8,14,22,36.349
25/02/2020 18:30,3.5,99436.3,86.12,1,0,1,0
25/02/2020 19:00,2.74,99433.47,87.45,0,0,0,0
25/02/2020 19:30,2.34,99442.08,88.6,0,0,0,0
25/02/2020 20:00,2.5,99435.14,88.37,0,0,0,0
25/02/2020 20:30,2.02,99447.09,89.58,0,0,0,0
25/02/2020 21:00,1.78,99479.42,89.55,0,0,0,0
25/02/2020 21:30,1.61,99446.67,90.93,0,0,0,0
25/02/2020 22:00,1.69,99481.48,90.32,0,0,0,0
25/02/2020 22:30,1.81,99496.66,89.49,0,0,0,0
25/02/2020 23:00,1.57,99524.75,89.62,0,0,0,0
25/02/2020 23:30,1.37,99561.62,89.31,0,0,0,0
26/02/2020 00:00,1.39,99591.91,88.98,0,0,0,0
26/02/2020 00:30,0.78,99575.45,89.98,0,0,0,0
26/02/2020 01:00,0.49,99602.63,90.19,0,0,0,0
26/02/2020 01:30,0.94,99645.02,91.19,0,0,0,0
26/02/2020 02:00,0.47,99664.64,90.5,0,0,0,0
26/02/2020 02:30,0.5,99684.94,90.32,0,0,0,0
26/02/2020 03:00,1.15,99705.88,90.57,0,0,0,0
26/02/2020 03:30,0.85,99705.31,90.95,0,0,0,0
26/02/2020 04:00,1.71,99760.45,90.14,0,1,1,4.08
26/02/2020 04:30,2.27,99776.43,90.04,0,0,0,0
26/02/2020 05:00,2.39,99824.47,90.53,0,1,1,4.08
26/02/2020 05:30,2.64,99863.39,88.67,0,0,0,0
26/02/2020 06:00,1.94,99913.98,88.98,0,0,0,0
26/02/2020 06:30,2.42,99930.78,91.09,0,1,1,4.08
26/02/2020 07:00,2.65,99990.53,90.59,12,20,32,51
26/02/2020 07:30,3.13,100052.63,88.33,98,199,297,544.014
26/02/2020 08:00,3.86,100124.13,86.73,227,464,691,1271.212
26/02/2020 08:30,5.86,100163.61,81.18,1754,2847,4601,7187.583
26/02/2020 09:00,7.65,100201.25,78.82,2026,3462,5488,8910.461
26/02/2020 09:30,10.98,100241.35,70.9,1392,2601,3993,6912.602
26/02/2020 10:00,13.77,100273.39,65.2,1727,3258,4985,8687.546
26/02/2020 10:30,12.51,100317.06,65.29,1019,1958,2977,5254.201
26/02/2020 11:00,11.83,100350.34,67.57,1515,2913,4428,7818.682
26/02/2020 11:30,12.62,100380.57,65.29,1334,2554,3888,6845.035
26/02/2020 12:00,11.69,100416.74,69.35,2176,4255,6431,11486.317
26/02/2020 12:30,17,100440.48,59.19,2514,4802,7316,12859.698
26/02/2020 13:00,17.51,100445.38,52.06,4352,8305,12657,22233.543
26/02/2020 13:30,22.55,100461.17,49.77,7943,14342,22285,37658.844
26/02/2020 14:00,20.36,100478.59,49.91,4925,8928,13853,23476.031
26/02/2020 14:30,24.39,100453.58,40.89,5765,10327,16092,27039.49
26/02/2020 15:00,22.73,100463.61,34.59,4557,8298,12855,21854.201
26/02/2020 15:30,23.98,100495.38,42.3,5344,9129,14473,23493.516
26/02/2020 16:00,22.15,100496.66,47.71,1306,2481,3787,6631.601
26/02/2020 16:30,16.38,100506.25,53.16,843,1551,2394,4099.771
26/02/2020 17:00,10.36,100503.27,66.18,350,666,1016,1781.209
26/02/2020 17:30,7.73,100515.16,75.4,60,116,176,311.935
26/02/2020 18:00,5.88,100537.57,79.81,3,7,10,19.992
26/02/2020 18:30,4.2,100524.39,84.75,1,0,1,0
26/02/2020 19:00,3.27,100513.02,87.06,0,0,0,0
26/02/2020 19:30,3.14,100499.16,88.9,0,0,0,0
26/02/2020 20:00,3,100457.2,89.88,0,1,1,4.08
26/02/2020 20:30,3.13,100403.61,90.44,0,1,1,4.08
26/02/2020 21:00,3.11,100365.91,90.86,0,0,0,0
26/02/2020 21:30,3.14,100324.79,90.2,0,0,0,0
26/02/2020 22:00,3.04,100265.48,90.21,0,0,0,0
26/02/2020 22:30,3.06,100198.09,90.2,0,0,0,0
26/02/2020 23:00,3.12,100125.41,90.48,0,0,0,0
26/02/2020 23:30,3.26,100061.94,90.46,0,1,1,4.08
27/02/2020 00:00,3.33,99982,90.87,0,1,1,4.08
27/02/2020 00:30,3.4,99898.92,90.92,0,0,0,0
27/02/2020 01:00,3.5,99824.52,90.88,0,0,0,0
27/02/2020 01:30,3.44,99752.55,91.28,0,1,1,4.08
27/02/2020 02:00,3.35,99656.28,92.07,0,0,0,0
27/02/2020 02:30,3.32,99562.67,92.45,0,1,1,4.08
27/02/2020 03:00,3.3,99460.37,92.66,0,0,0,0
27/02/2020 03:30,3.24,99381.65,92.68,0,1,1,4.08
27/02/2020 04:00,3.14,99297.11,92.64,0,0,0,0
27/02/2020 04:30,3.02,99253.36,92.7,0,1,1,4.08
27/02/2020 05:00,2.86,99208.42,92.66,0,1,1,4.08
27/02/2020 05:30,2.63,99222.76,92.58,0,0,0,0
27/02/2020 06:00,2.37,99229.83,92.54,0,1,1,4.08
27/02/2020 06:30,2.05,99260.49,92.44,0,1,1,4.08
27/02/2020 07:00,1.87,99317.2,92.63,6,14,20,39.984
27/02/2020 07:30,1.89,99377.02,93.07,87,177,264,484.175
27/02/2020 08:00,2.94,99433.22,92.06,411,765,1176,2030.372
27/02/2020 08:30,4.63,99510.85,87.62,928,1709,2637,4518.915
27/02/2020 09:00,6.23,99586.44,82.41,686,1442,2128,3986.751
27/02/2020 09:30,11.27,99643.73,71.51,2500,4464,6964,11674.809
27/02/2020 10:00,16.14,99713.23,64.86,5452,9673,15125,25239.875
27/02/2020 10:30,13.54,99798.3,65.64,1947,3934,5881,10736.871
27/02/2020 11:00,19.59,99874.74,53.9,8738,15617,24355,40857.07
27/02/2020 11:30,22.95,99952.09,50.09,2848,5692,8540,15478.615
27/02/2020 12:00,26.04,100024.1,45.77,9973,18842,28815,50268.453
27/02/2020 12:30,28.14,100070.73,42.17,8725,16329,25054,43421.246
27/02/2020 13:00,28.03,100137.23,38.77,9291,16773,26064,44039.32
27/02/2020 13:30,29.43,100182.59,37.57,7538,14473,22011,38827.328
27/02/2020 14:00,29.1,100212.11,37.91,7152,13514,20666,36055.504
27/02/2020 14:30,29.03,100299.83,38.65,5723,10608,16331,28113.467
27/02/2020 15:00,27.43,100363.53,40.83,4522,8316,12838,21978.182
27/02/2020 15:30,25.99,100435.13,42.14,3931,6758,10689,17432.492
27/02/2020 16:00,24.02,100536.42,45.48,2583,4546,7129,11827.43
27/02/2020 16:30,20.46,100582.23,47.17,1956,3264,5220,8327.026
27/02/2020 17:00,17.33,100652.66,52.54,1219,1907,3126,4746.49
27/02/2020 17:30,12.38,100707.16,57.03,265,443,708,1130.926
27/02/2020 18:00,7.83,100776.97,68.42,16,29,45,76.251
27/02/2020 18:30,5.41,100867.5,77.93,1,0,1,0
27/02/2020 19:00,3.91,100917.13,81.54,0,0,0,0
27/02/2020 19:30,2.5,100947.8,83.13,0,0,0,0
27/02/2020 20:00,1.01,101014.44,85.22,0,0,0,0
27/02/2020 20:30,0.52,101065.53,87.48,0,0,0,0
27/02/2020 21:00,0.01,101110.69,87.77,0,0,0,0
27/02/2020 21:30,-0.32,101109.44,88.17,0,0,0,0
27/02/2020 22:00,-0.71,101120.41,88.48,0,0,0,0
27/02/2020 22:30,-1.06,101086.02,89.01,0,0,0,0
27/02/2020 23:00,-1.17,101100.11,89.57,0,0,0,0
27/02/2020 23:30,-0.81,101101.16,90.5,0,0,0,0
28/02/2020 00:00,-0.43,101094.28,91.15,0,0,0,0
28/02/2020 00:30,-0.43,101072.3,90.77,0,0,0,0
28/02/2020 01:00,-0.22,101069.18,91.37,0,0,0,0
28/02/2020 01:30,0.02,101057.14,91.52,0,0,0,0
28/02/2020 02:00,0.25,101036.58,91.72,0,0,0,0
29/02/2020 15:30,19.96,98136.91,51.71,1962,3680,5642,9793.157
29/02/2020 16:00,14.14,98119.61,61.11,777,1389,2166,3634.178
29/02/2020 16:30,12.22,98089.77,64.91,504,1053,1557,2905.55
29/02/2020 17:00,9.7,98149.39,69.18,1112,1762,2874,4407.428
29/02/2020 17:30,7.17,98121.37,73.29,129,305,434,874.521
29/02/2020 18:00,5.87,98159.44,79.94,39,59,98,144.923
29/02/2020 18:30,4.29,98145.94,84.38,0,1,1,4.08
29/02/2020 19:00,4.22,98146.92,87.2,0,1,1,4.08
29/02/2020 19:30,4.08,98162.13,86.16,0,0,0,0
29/02/2020 20:00,4.13,98181.06,86.28,0,0,0,0
29/02/2020 20:30,3.94,98184.84,87.66,0,0,0,0
29/02/2020 21:00,3.58,98216.43,87.86,0,0,0,0
29/02/2020 21:30,3.69,98240.25,89.39,0,1,1,4.08
29/02/2020 22:00,3.88,98228.74,88.56,0,0,0,0
29/02/2020 22:30,3.97,98247.44,89.01,0,0,0,0
29/02/2020 23:00,3.7,98266.45,88.74,0,1,1,4.08
29/02/2020 23:30,3.85,98273.37,89.86,0,1,1,4.08
