Date/Time (YYYY:MM:DD HH:MM:SS), Temperature (*C), Pressure (Pa), Humidity (%), Infrared, Visible, Full Spectrum, Lux (lm/m^2)
11/05/2020 08:00,16.9,101629.22,37.22,7176,13001,20177,34178.82
11/05/2020 08:30,18.51,101646.33,32.66,11471,21416,32887,56900.047
11/05/2020 09:00,18.32,101642.97,31.71,3379,6874,10253,18803.049
11/05/2020 09:30,23.68,101626,23.93,10746,22368,33114,61645.703
11/05/2020 10:00,23.55,101631.82,21.71,3769,8412,12181,23701.494
11/05/2020 10:30,29.22,101641.7,18.71,13956,23933,37889,61679.566
11/05/2020 11:00,23.26,101657.92,22.62,3418,7433,10851,20773.932
11/05/2020 11:30,24.49,101661.86,22.44,3652,7213,10865,19537.199
11/05/2020 12:00,23.77,101658.05,23.01,6620,14315,20935,39936.496
11/05/2020 12:30,28.89,101674.56,18.46,5215,11202,16417,31185.842
11/05/2020 13:00,24.24,101700.75,23,3614,7226,10840,19652.908
11/05/2020 13:30,23.21,101721.27,23.69,11914,24259,36173,66377.578
11/05/2020 14:00,24.03,101727.96,22.29,4038,8458,12496,23357.402
11/05/2020 14:30,24.15,101716.83,23.11,4166,8342,12508,22699.311
11/05/2020 15:00,19.75,101764.88,26.15,1865,3768,5633,10283.529
11/05/2020 15:30,19.97,101782.13,26.15,8721,14549,23270,37113.34
11/05/2020 16:00,20.78,101786.14,25.49,1760,3426,5186,9234.266
11/05/2020 16:30,20.19,101805.19,27.09,1878,3591,5469,9620.177
11/05/2020 17:00,16.77,101828.89,31.26,2570,4510,7080,11721.415
11/05/2020 17:30,14.98,101833.63,31.86,348,924,1272,2738.527
11/05/2020 18:00,15.19,101860.63,32.73,968,1707,2675,4444.3
11/05/2020 18:30,12.29,101882.94,37.77,321,600,921,1594.788
11/05/2020 19:00,8.55,101906.33,45.45,92,201,293,562.58
11/05/2020 19:30,6.6,101953.19,52.71,14,23,37,58.333
11/05/2020 20:00,4.82,101990.41,60.71,0,1,1,4.08
11/05/2020 20:30,2.65,102020.71,70.64,0,0,0,0
11/05/2020 21:00,2.06,102028.83,73.06,0,0,0,0
11/05/2020 21:30,2.18,102039.27,72.21,0,0,0,0
11/05/2020 22:00,0.81,102031.9,77.42,0,0,0,0
11/05/2020 22:30,0.26,102056.95,80.97,0,0,0,0
11/05/2020 23:00,-0.19,102058.55,82.78,0,0,0,0
11/05/2020 23:30,-0.36,102063.28,84.11,0,0,0,0
12/05/2020 00:00,-0.52,102071.61,84.93,0,0,0,0
12/05/2020 00:30,-0.57,102075.77,86.33,0,0,0,0
12/05/2020 01:00,-0.51,102069.77,87.08,0,0,0,0
12/05/2020 01:30,-0.64,102053.78,86.77,0,0,0,0
12/05/2020 02:00,-0.68,102044.34,88.23,0,0,0,0
12/05/2020 02:30,-1.27,102054.28,86.89,1,0,0,0
12/05/2020 03:00,-1.1,102051.2,87.95,0,1,1,4.08
12/05/2020 03:30,-1.29,102054.89,87.68,7,12,19,30.922
12/05/2020 04:00,-1.44,102042.76,88.87,73,147,220,400.749
12/05/2020 04:30,-0.78,102022.63,89.52,149,374,523,1091.193
12/05/2020 05:00,-0.02,102011.8,87.11,230,571,801,1660.733
12/05/2020 05:30,2.32,102011.36,83.53,548,1058,1606,2843.714
12/05/2020 06:00,9.07,101989.88,65.97,1861,2915,4776,7258.936
12/05/2020 06:30,14,101955.78,53.59,2339,3965,6304,10174.904
12/05/2020 07:00,17.2,101929.92,45.78,3411,5927,9338,15348.861
12/05/2020 07:30,20.29,101919.38,38.43,4627,8327,12954,21839.033
12/05/2020 08:00,23.27,101880.69,32.88,6765,12402,19167,32740.812
12/05/2020 08:30,22.31,101847.11,29.81,8539,16542,25081,44513.457
12/05/2020 09:00,24.9,101810.83,27.92,6204,12829,19033,35280.809
12/05/2020 09:30,28.72,101774.06,21.3,10200,21359,31559,58979.184
12/05/2020 10:00,28.47,101735.05,22.21,2993,7053,10046,20202.949
12/05/2020 10:30,27.95,101720.2,19.67,6124,13790,19914,38961.008
12/05/2020 11:00,29.29,101667.73,19.99,2803,6010,8813,16721.889
12/05/2020 11:30,31.9,101610.33,17.92,12304,25585,37889,70488.437
12/05/2020 12:00,35.34,101573.35,15.01,11412,26405,37817,75222.102
12/05/2020 12:30,32.99,101566.89,17.93,13182,24707,37889,65733.547
12/05/2020 13:00,35.85,101545.08,15.63,10388,23264,33652,65617.25
12/05/2020 13:30,36.11,101499.09,13.27,7459,16752,24211,47291.242
12/05/2020 14:00,38.61,101446.56,13.28,10059,21191,31250,58629.078
12/05/2020 14:30,32.02,101403.67,16.17,8185,16417,24602,44696.895
12/05/2020 15:00,32.54,101366.09,15.53,8818,16360,25178,43371.605
12/05/2020 15:30,31.2,101345.7,17.47,6873,11859,18732,30631.773
12/05/2020 16:00,26.44,101319.11,21.87,2136,4334,6470,11844.963
12/05/2020 16:30,21.6,101313.72,28.73,2204,4253,6457,11429.313
12/05/2020 17:00,17.68,101289.38,33.16,1517,2894,4411,7746.761
12/05/2020 17:30,19.21,101277.98,31.69,488,1167,1655,3357.406
12/05/2020 18:00,14.77,101271.05,41.08,424,915,1339,2551.067
12/05/2020 18:30,14.05,101260.53,45.58,506,880,1386,2279.619
12/05/2020 19:00,10.78,101260.73,59.77,148,274,422,725.853
12/05/2020 19:30,9.68,101268.17,65.47,34,39,73,85.009
12/05/2020 20:00,9.63,101295.47,66.82,1,0,1,0
12/05/2020 20:30,8.23,101306.84,73.64,1,0,1,0
12/05/2020 21:00,8.36,101316.61,70.56,0,1,1,4.08
12/05/2020 21:30,7.47,101329.53,64.66,0,0,0,0
12/05/2020 22:00,5.77,101327.77,71.23,0,0,0,0
12/05/2020 22:30,4.16,101346.28,76.97,0,0,0,0
12/05/2020 23:00,3.37,101350.19,79.81,0,0,0,0
12/05/2020 23:30,2.76,101346.63,83.16,0,0,0,0
13/05/2020 00:00,2.39,101329.5,84.47,0,0,0,0
13/05/2020 00:30,1.98,101313.86,85.88,0,0,0,0
13/05/2020 01:00,1.84,101306.12,87.45,0,0,0,0
13/05/2020 01:30,1.55,101309.6,88.58,0,0,0,0
13/05/2020 02:00,1.28,101301.25,89.07,0,0,0,0
13/05/2020 02:30,1.24,101309.12,90.38,0,0,0,0
13/05/2020 03:00,1.03,101289.55,90.64,0,1,1,4.08
13/05/2020 03:30,0.78,101282.97,90.94,6,13,19,36.291
13/05/2020 04:00,1,101283.55,92.7,60,123,183,337.302
13/05/2020 04:30,3.25,101305.59,92.7,256,519,775,1418.055
13/05/2020 05:00,4.85,101297.86,84.71,389,858,1247,2408.62
13/05/2020 05:30,6.75,101300.34,76.14,1127,1981,3108,5151.671
13/05/2020 06:00,10.89,101323.8,63.72,1825,3054,4879,7799.512
13/05/2020 06:30,14.43,101321.58,54.02,2662,4606,7268,11909.489
13/05/2020 07:00,17.61,101312.34,46.61,4199,7514,11713,19666.832
13/05/2020 07:30,15.78,101325.9,45.16,1671,3403,5074,9311.799
13/05/2020 08:00,19.72,101308.19,39.39,5537,10561,16098,28268.213
13/05/2020 08:30,19.7,101303.25,35.85,2405,4713,7118,12732.012
13/05/2020 09:00,21.59,101308.7,35.17,8640,17346,25986,47241.031
13/05/2020 09:30,22.29,101328.31,34.1,3920,7710,11630,20853.992
13/05/2020 10:00,22.56,101326.41,30.71,4475,9210,13685,25289.172
13/05/2020 10:30,21.36,101338.42,30.86,5302,10898,16200,29911.537
13/05/2020 11:00,28.12,101310.61,24.9,3300,6792,10092,18649.977
13/05/2020 11:30,23.13,101305.99,27.94,1670,3117,4787,8280.764
13/05/2020 12:00,26.84,101306.17,22.5,13579,24310,37889,63638.055
13/05/2020 12:30,22.69,101323.89,26.66,4771,9771,14542,26786.381
13/05/2020 13:00,22.89,101320.59,26.42,4930,10129,15059,27796.951
13/05/2020 13:30,21.88,101316.16,24.86,4779,9813,14592,26924.582
13/05/2020 14:00,21.46,101323.48,25.64,10845,21652,32497,58859.012
13/05/2020 14:30,20.48,101321.12,26.45,2111,3919,6030,10391.862
13/05/2020 15:00,24.94,101327.95,24.03,3018,5941,8959,16073.845
13/05/2020 15:30,27.22,101326.39,22.51,2884,5579,8463,15005.434
13/05/2020 16:00,22.72,101334.44,22.95,1619,3277,4896,8948.941
13/05/2020 16:30,18.51,101354.3,28.39,1960,3754,5714,10062.559
13/05/2020 17:00,20.25,101366.7,25.43,2005,3540,5545,9220.727
13/05/2020 17:30,15.4,101392.45,31.37,1300,2393,3693,6326.54
13/05/2020 18:00,14.97,101422.34,28.82,1234,2030,3264,5151.125
13/05/2020 18:30,12.59,101466.16,33.93,386,733,1119,1959.016
13/05/2020 19:00,8.95,101519.63,41.41,115,247,362,687.615
13/05/2020 19:30,6.62,101579.95,48.08,21,32,53,78.829
13/05/2020 20:00,4.83,101629.35,55.89,1,0,1,0
13/05/2020 20:30,3.38,101676.53,62.04,0,0,0,0
13/05/2020 21:00,3.32,101714.45,62.19,0,0,0,0
13/05/2020 21:30,1.82,101727.88,70.01,0,0,0,0
13/05/2020 22:00,1.02,101772.42,72.91,0,0,0,0
13/05/2020 22:30,0.91,101784.15,73.91,0,0,0,0
13/05/2020 23:00,0.04,101801.63,76.97,0,0,0,0
13/05/2020 23:30,0.44,101821.73,76.21,0,0,0,0
14/05/2020 00:00,0.03,101861.94,76.55,0,0,0,0
14/05/2020 00:30,0.66,101856.03,74.93,0,0,0,0
14/05/2020 01:00,0.28,101860.97,75.81,0,0,0,0
14/05/2020 01:30,-0.25,101861.88,77.97,0,0,0,0
14/05/2020 02:00,-0.39,101867.86,79.58,0,0,0,0
14/05/2020 02:30,0.37,101885.52,78.54,0,0,0,0
14/05/2020 03:00,-0.18,101904.41,80.01,0,1,1,4.08
14/05/2020 03:30,-1.28,101927.02,80.71,10,16,26,40.172
14/05/2020 04:00,-1.93,101935.73,83.29,84,176,260,486.085
14/05/2020 04:30,-1.68,101929.52,84.26,158,407,565,1196.191
14/05/2020 05:00,0.32,101961.22,83.5,246,607,853,1762.335
14/05/2020 05:30,3.09,101971.02,75,649,1218,1867,3241.981
14/05/2020 06:00,8.51,101968.73,59.72,1815,2841,4656,7072.771
14/05/2020 06:30,12.19,102002.11,50.1,2295,3849,6144,9837.954
14/05/2020 07:00,15.66,101997.93,44.07,3397,5856,9253,15120.972
14/05/2020 07:30,18.63,101995.3,36.62,4640,8295,12935,21703.336
14/05/2020 08:00,19.41,102001.41,35,6893,12383,19276,32455.998
14/05/2020 08:30,22.01,102008.11,28.99,8877,16684,25561,44430.648
14/05/2020 09:00,23.35,102000.84,25.09,8409,16732,25141,45433.199
14/05/2020 09:30,19.83,101992.59,29.01,2718,5906,8624,16502.066
14/05/2020 10:00,25.87,101978.16,23.82,3468,7841,11309,22180.887
14/05/2020 10:30,33.1,101947.73,16.08,7169,16601,23770,47304.172
14/05/2020 11:00,34.97,101938.23,13.43,11580,26309,37889,74534.219
14/05/2020 11:30,37.14,101911.68,13.96,11111,25958,37069,74163.758
14/05/2020 12:00,36.81,101880.8,14.12,10939,25753,36692,73747.016
14/05/2020 12:30,37.4,101838.33,14.49,11013,25406,36419,72311.062
14/05/2020 13:00,37.28,101823.79,12.27,10103,22993,33096,65174.23
14/05/2020 13:30,36.22,101787.89,12.53,9894,21943,31837,61704.953
14/05/2020 14:00,34.86,101771.56,12.93,9691,20545,30236,56957.133
14/05/2020 14:30,33.65,101747.25,13.89,8818,17919,26737,48997.625
14/05/2020 15:00,32.58,101732.53,15.51,8008,15320,23328,41048.773
14/05/2020 15:30,31.92,101710.69,18.01,4945,9450,14395,25311.162
14/05/2020 16:00,28.71,101727.18,18.03,6042,10171,16213,26032.992
14/05/2020 16:30,27.29,101715.23,21.4,3288,5673,8961,14653.091
14/05/2020 17:00,24.49,101720.3,24.02,1646,3176,4822,8534.813
14/05/2020 17:30,22.69,101720.03,24.31,1162,2260,3422,6089.716
14/05/2020 18:00,20.44,101731.59,27.26,806,1508,2314,4009.585
14/05/2020 18:30,16.7,101756.5,34.58,393,751,1144,2011.472
14/05/2020 19:00,11.51,101776.34,49.38,123,262,385,727.448
14/05/2020 19:30,8.11,101808.36,58.77,23,38,61,96.582
14/05/2020 20:00,6.07,101842.59,64.42,0,1,1,4.08
14/05/2020 20:30,5.1,101872.13,67.75,0,1,1,4.08
14/05/2020 21:00,4.38,101907.77,70.67,0,0,0,0
14/05/2020 21:30,5.37,101941.5,65.09,0,0,0,0
14/05/2020 22:00,5.55,101959.42,63.95,0,0,0,0
14/05/2020 22:30,5.88,101965.2,60.42,0,0,0,0
14/05/2020 23:00,5.35,101984.52,62.41,0,0,0,0
14/05/2020 23:30,3.52,101984.25,70.39,0,0,0,0
15/05/2020 00:00,2.36,101982.86,75.19,0,0,0,0
15/05/2020 00:30,1.6,101997,78.86,0,0,0,0
15/05/2020 01:00,1.29,101974.69,82.6,0,0,0,0
15/05/2020 01:30,1.11,101985.92,84.33,0,0,0,0
15/05/2020 02:00,1.29,101985.03,85.35,0,0,0,0
15/05/2020 02:30,1.01,101974.75,87.53,0,0,0,0
15/05/2020 03:00,0.52,101985.19,87.68,0,1,1,4.08
15/05/2020 03:30,0.52,101985.24,89.37,13,22,35,56.421
15/05/2020 04:00,0.74,101996.55,89.72,93,195,288,538.688
15/05/2020 04:30,1.2,102016.31,89.66,180,457,637,1337.683
15/05/2020 05:00,2.3,102038.23,88.06,267,676,943,1977.16
15/05/2020 05:30,5.76,102058.33,81.75,888,1585,2473,4144.714
15/05/2020 06:00,11.68,102071.23,59.89,1821,3018,4839,7679.679
15/05/2020 06:30,16.14,102081.38,50.2,2646,4528,7174,11660.352
15/05/2020 07:00,19.52,102111.25,43.8,3680,6506,10186,16954.486
15/05/2020 07:30,22.68,102119.86,36.9,4712,8671,13383,22921.607
15/05/2020 08:00,24.73,102123.63,33.72,5993,11378,17371,30406.555
15/05/2020 08:30,26.12,102113.86,29.94,1416,3120,4536,8755.81
15/05/2020 09:00,24.1,102120.7,32.17,2235,4577,6812,12547.215
15/05/2020 09:30,27.1,102121.2,26.39,3705,7803,11508,21586.564
15/05/2020 10:00,29.81,102112.5,25.37,11222,23935,35157,66483.703
15/05/2020 10:30,30.21,102103.03,23.06,12916,24973,37889,67156.562
15/05/2020 11:00,32.51,102092.15,19.58,4630,10069,14699,28141.357
15/05/2020 11:30,32.97,102104.07,21.69,14157,23732,37889,60647.895
15/05/2020 12:00,34.61,102082.48,20.69,11783,26106,37889,73388.445
15/05/2020 12:30,38.02,102074.72,16.2,11695,26194,37889,73884.039
15/05/2020 13:00,35.68,102059.64,16.58,10906,24551,35457,69358
15/05/2020 13:30,35.33,102045.88,17.82,10236,22371,32607,62621.016
15/05/2020 14:00,34.98,102019.88,21.46,9808,20824,30632,57758.129
15/05/2020 14:30,35.35,101985.25,19.55,7970,16235,24205,44428.297
15/05/2020 15:00,32.98,101975.92,19.85,2425,5237,7662,14604.382
15/05/2020 15:30,32,101960.03,22.54,4988,9623,14611,25858.373
15/05/2020 16:00,30.17,101952.93,24.11,6146,10464,16610,26895.895
15/05/2020 16:30,28.25,101968.63,26.07,3256,5717,8973,14861.37
15/05/2020 17:00,23.55,101969.87,34.43,1567,3106,4673,8423.01
15/05/2020 17:30,23.51,101959.44,32.22,1160,2273,3433,6140.238
15/05/2020 18:00,21.62,101954.16,35.9,808,1528,2336,4077.876
15/05/2020 18:30,17.61,101969.29,43.15,408,786,1194,2111.062
15/05/2020 19:00,13.4,101981.96,54.5,130,272,402,750.882
15/05/2020 19:30,11.29,102017.25,64.92,14,30,44,83.455
15/05/2020 20:00,9.98,102038.54,69.325,7,15.5,22.5,43.7675
15/05/2020 20:00,8.67,102059.83,73.73,0,1,1,4.08
15/05/2020 21:00,8,102085.91,78.56,0,0,0,0
15/05/2020 21:30,9.19,102088.95,63.3,0,0,0,0
15/05/2020 22:00,8.51,102096.92,62.05,0,0,0,0
15/05/2020 22:30,8.23,102119.98,62.11,0,0,0,0
15/05/2020 23:00,8.12,102125.42,63.75,0,0,0,0
15/05/2020 23:30,7.08,102109.17,71.08,0,0,0,0
16/05/2020 00:00,7.22,102122,71.36,0,0,0,0
16/05/2020 00:30,6.29,102079.88,73.63,0,0,0,0
16/05/2020 01:00,5.7,102123.66,80.34,0,0,0,0
16/05/2020 01:30,6.1,102110.25,81.36,0,0,0,0
16/05/2020 02:00,5.84,102131.23,82.07,0,0,0,0
16/05/2020 02:30,6.34,102104.95,83.33,0,1,1,4.08
16/05/2020 03:00,6.51,102098.88,82.14,0,1,1,4.08
16/05/2020 03:30,6.79,102099.25,83.88,6,12,18,32.64
16/05/2020 04:00,7.21,102124.63,77.46,55,98,153,256.107
16/05/2020 04:30,7.33,102105.81,80.65,257,454,711,1182.775
16/05/2020 05:00,8.23,102108.48,76.41,553,982,1535,2563.154
16/05/2020 05:30,9.83,102110.77,74.56,922,1693,2615,4472.006
16/05/2020 06:00,12.21,102129.27,62.78,1433,2608,4041,6867.308
16/05/2020 06:30,14.38,102117.45,56.03,2018,3698,5716,9761.167
16/05/2020 07:00,16.67,102113.81,48.94,3286,6026,9312,15910.194
16/05/2020 07:30,20.73,102106.44,40.65,4891,8919,13810,23501.674
16/05/2020 08:00,23.55,102107.86,27.99,5650,10535,16185,27977.992
16/05/2020 08:30,25.7,102078.25,27.73,7499,14505,22004,39011.617
16/05/2020 09:00,27.84,102081.81,26.36,8051,16234,24285,44276.488
16/05/2020 09:30,30.29,102086.6,21.82,9100,18938,28038,52189.285
16/05/2020 10:00,28.58,102084.99,23.48,4445,9474,13919,26309.883
16/05/2020 10:30,27.42,102070.81,24.85,3932,8423,12355,23428.852
16/05/2020 11:00,25.35,102094.7,26.79,4043,8359,12402,22986.725
16/05/2020 11:30,28.46,102059.48,24.1,3189,6288,9477,17022.148
16/05/2020 12:00,26.81,102061.61,27.21,5674,12372,18046,34606.609
16/05/2020 12:30,31.18,102025.77,24.18,7018,15766,22784,44511.602
16/05/2020 13:00,33.21,102014.25,24.45,11262,25059,36321,70539.086
16/05/2020 13:30,34.09,101985.4,20.83,2941,6998,9939,20103.207
16/05/2020 14:00,31.55,101984.52,21.57,6041,12937,18978,35981.301
16/05/2020 14:30,29.04,101977.76,24.37,8068,16389,24457,44808.652
16/05/2020 15:00,28.04,101967.19,25.08,3280,6827,10107,18814.717
16/05/2020 15:30,21.99,101986.13,32.94,2252,4694,6946,12942.302
16/05/2020 16:00,23.69,101954.23,30.08,6644,11424,18068,29470.432
16/05/2020 16:30,23.46,101948.27,31.28,3299,5898,9197,15432.046
16/05/2020 17:00,20.81,101946.52,36.07,1761,3443,5204,9293.876
16/05/2020 17:30,17.82,101959.25,40.88,1138,2284,3422,6219.741
16/05/2020 18:00,15.6,101958.84,45.71,558,1128,1686,3079.079
16/05/2020 18:30,14.23,101969.74,50.27,169,376,545,1058.375
16/05/2020 19:00,13,101977.34,54.25,83,191,274,543.221
16/05/2020 19:30,12.1,102001.56,55.26,13,30,43,85.395
16/05/2020 20:00,11.35,102025.61,59.55,0,1,1,4.08
16/05/2020 20:30,10.86,102052.75,60.75,0,0,0,0
16/05/2020 21:00,10.98,102046.3,61.46,0,0,0,0
16/05/2020 21:30,10.96,102061.02,64.14,0,0,0,0
16/05/2020 22:00,10.56,102061.52,67.81,0,0,0,0
16/05/2020 22:30,10.36,102052.13,73.16,0,0,0,0
16/05/2020 23:00,9.96,102034.98,76.96,0,0,0,0
16/05/2020 23:30,9.53,102016.16,80.82,0,0,0,0
17/05/2020 00:00,9.38,102016.52,83.03,0,0,0,0
17/05/2020 00:30,8.56,102027.9,85.71,0,0,0,0
17/05/2020 01:00,7.74,102039.28,88.39,0,0,0,0
17/05/2020 01:30,7.61,102044.7,90.33,0,0,0,0
17/05/2020 02:00,7.12,102045.3,90.43,0,0,0,0
17/05/2020 02:30,7.29,102041.8,89.24,0,0,0,0
17/05/2020 03:00,7.59,102038.9,88.11,0,1,1,4.08
17/05/2020 03:30,7.09,102036.5,82.74,6,12,18,32.64
17/05/2020 04:00,6.43,102035.8,82.08,55,98,153,256.107
17/05/2020 04:30,7.43,102036.3,74.46,257,454,711,1182.775
17/05/2020 05:00,8.34,102039.1,68.81,553,982,1535,2563.154
17/05/2020 05:30,10.62,102040.7,62.24,922,1693,2615,4472.006
17/05/2020 06:00,13.29,102043.6,61.56,1433,2608,4041,6867.308
17/05/2020 06:30,16.61,102044.73,57.6,2100,3932,6032,10457.451
17/05/2020 07:00,16.75,102058.86,55.25,2224,4348,6572,11736.583
17/05/2020 07:30,17.7,102070.59,54.12,2587,5158,7745,14015.27
17/05/2020 08:00,19.91,102090.55,46.65,4657,8946,13603,24003.979
17/05/2020 08:30,25.28,102068.19,37.69,8571,16620,25191,44738.02
17/05/2020 09:00,27.08,102065.3,34.63,10090,20429,30519,55793.559
17/05/2020 09:30,26.71,102071.73,32.85,10352,21645,31997,59740.121
17/05/2020 10:00,28.49,102071.94,29.46,7686,16516,24202,45985.262
17/05/2020 10:30,25.43,102089.86,33.66,4147,8525,12672,23399.35
17/05/2020 11:00,26.68,102106.88,32.53,5864,12811,18675,35856.316
17/05/2020 11:30,30.38,102073.92,27.14,3876,8430,12306,23561.252
17/05/2020 12:00,33.31,102053.53,24.17,11702,26187,37889,73844.555
17/05/2020 12:30,31.3,102050.59,23.99,7111,15912,23023,44869.141
17/05/2020 13:00,31.64,102019.89,23.83,6834,15360,22194,43371.758
17/05/2020 13:30,32.04,102006.49,24.67,7347,16362,23709,46070.16
17/05/2020 14:00,30.1,102007.42,26.45,6438,13795,20233,38374.547
17/05/2020 14:30,30.17,101996.05,27.98,6166,12818,18984,35311.242
17/05/2020 15:00,25.02,101991.86,33.78,4148,8360,12508,22797.377
17/05/2020 15:30,22.72,101991.8,37.14,4160,8142,12302,21986.02
17/05/2020 16:00,23.35,101983.06,37.16,3009,5976,8985,16216.729
17/05/2020 16:30,22.29,101977.71,38.78,3161,6138,9299,16530.186
17/05/2020 17:00,19.08,101993.14,46.12,1185,2414,3599,6606.218
17/05/2020 17:30,17.68,102003.31,49.94,1512,2872,4384,7676.417
17/05/2020 18:00,18.9,101982.78,47.1,1204,2226,3430,5894.084
17/05/2020 18:30,16.72,101998.22,52.53,612,1088,1700,2840.986
17/05/2020 19:00,13.53,102004.48,65.1,137,264,401,709.126
17/05/2020 19:30,11.98,102020.45,72.55,15,34,49,96.255
17/05/2020 20:00,11.34,102070.06,75.11,0,2,2,8.16
17/05/2020 20:30,11.04,102086.33,76.66,0,1,1,4.08
17/05/2020 21:00,10.55,102091,80.14,0,0,0,0
17/05/2020 21:30,10.2,102075.43,82.64,0,0,0,0
17/05/2020 22:00,10,102059.18,84.31,0,0,0,0
17/05/2020 22:30,10.08,102040.63,84.59,0,0,0,0
17/05/2020 23:00,9.82,102036.93,85.04,0,0,0,0
17/05/2020 23:30,9.97,102037.41,84.53,0,0,0,0
18/05/2020 00:00,9.83,102043.7,84.83,0,0,0,0
18/05/2020 00:30,9.83,102030.4,84.46,0,0,0,0
18/05/2020 01:00,9.6,102023.65,85.47,0,0,0,0
18/05/2020 01:30,9.61,101998.36,84.87,0,0,0,0
18/05/2020 02:00,9.12,101998.95,84.93,0,0,0,0
18/05/2020 02:30,9.29,101994.6,83.62,0,0,0,0
18/05/2020 03:00,9.59,101986.88,80.9,0,1,1,4.08
18/05/2020 03:30,9.09,101993.63,81.44,8,20,28,58.286
18/05/2020 04:00,8.43,101994.05,85.23,62,151,213,436.752
18/05/2020 04:30,9.43,102004.24,82.86,348,619,967,1616.646
18/05/2020 05:00,10.34,102032.38,78.29,617,1165,1782,3107.451
18/05/2020 05:30,12.62,102008.73,69.99,1447,2527,3974,6556.058
18/05/2020 06:00,15.29,102001.38,57.21,2142,3467,5609,8743.442
18/05/2020 06:30,16.97,102002.81,54.49,1845,3470,5315,9243.062
18/05/2020 07:00,17.67,102053.14,51.09,2499,4813,7312,12925.749
18/05/2020 07:30,20.3,102078.25,45.33,4862,9183,14045,24496.699
18/05/2020 08:00,22.03,102076.58,42.39,5708,10632,16340,28225.266
18/05/2020 08:30,23.3,102052.34,40.79,8521,16439,24960,44173.965
18/05/2020 09:00,26.54,102061.7,33.82,5286,11124,16410,30766.176
18/05/2020 09:30,29.49,102069,28.65,10545,22450,32995,62322.477
18/05/2020 10:00,30.94,102058.41,26.53,9275,20960,30235,59283.355
18/05/2020 10:30,32.26,102059.38,25.62,10349,23719,34068,67376.164
18/05/2020 11:00,34.64,102045.02,22.7,8961,21014,29975,60106.082
18/05/2020 11:30,35.97,102040.61,21.43,10220,24009,34229,68709.078
18/05/2020 12:00,36.16,102051.85,21.3,10116,23692,33808,67739.836
18/05/2020 12:30,37.28,102030.63,19.85,10220,23619,33839,67261.359
18/05/2020 13:00,36.63,102028.58,20.88,10158,23173,33331,65731.93
18/05/2020 13:30,35.72,102033.28,21.27,8380,18767,27147,52933.188
18/05/2020 14:00,33.9,102028.66,23.08,9163,19870,29033,55483.516
18/05/2020 14:30,33.51,102022.63,22.98,8189,17145,25334,47340.344
18/05/2020 15:00,32.02,102000.64,23.48,2097,4534,6631,12648.65
18/05/2020 15:30,30.48,101983.88,24.1,5410,10851,16261,29542.854
18/05/2020 16:00,29.93,101981.2,25.11,6617,11636,18253,30264.488
18/05/2020 16:30,28.55,101986.07,26.55,3669,6548,10217,17121.984
18/05/2020 17:00,25.83,101979.44,31.7,2230,4251,6481,11376.282
18/05/2020 17:30,22.01,102003.21,40.28,1150,2301,3451,6259.627
18/05/2020 18:00,20.47,102027.99,44.46,852,1649,2501,4435.961
18/05/2020 18:30,16.68,102036.09,55.3,363,741,1104,2029.212
18/05/2020 19:00,15.01,102044.15,61.61,120,247,367,678.247
18/05/2020 19:30,13.13,102055.3,69.22,17,41,58,118.25
18/05/2020 20:00,12.15,102068.15,74.54,0,2,2,8.16
18/05/2020 20:30,11.27,102080.98,79.48,1,0,0,0
18/05/2020 21:00,11.04,102064.3,83.26,0,0,0,0
18/05/2020 21:30,10.94,102072.34,85.25,0,0,0,0
18/05/2020 22:00,11.39,102067.83,85.13,0,1,1,4.08
18/05/2020 22:30,11.84,102079.12,85.42,0,0,0,0
18/05/2020 23:00,11.96,102063.3,86.56,1,0,0,0
18/05/2020 23:30,12,102047.33,86.8,0,1,1,4.08
19/05/2020 00:00,12.04,102033.16,87.06,1,0,0,0
19/05/2020 00:30,12.07,102027.92,87.73,0,1,1,4.08
19/05/2020 01:00,12.18,102032.14,87.86,0,1,1,4.08
19/05/2020 01:30,12.22,102011.67,88.76,0,1,1,4.08
19/05/2020 02:00,12.14,101994.42,89.37,0,0,0,0
19/05/2020 02:30,12.33,101978,88.79,1,0,0,0
19/05/2020 03:00,12.32,101980.17,90.33,0,1,1,4.08
19/05/2020 03:30,12.27,101958.17,90.43,16,29,45,76.251
19/05/2020 04:00,12.33,101970.25,89.24,44,108,152,313.086
19/05/2020 04:30,12.42,101993.75,88.11,127,273,400,760.196
19/05/2020 05:00,12.8,102002.22,82.74,249,509,758,1394.526
19/05/2020 05:30,13.3,102012.66,82.08,435,883,1318,2413.605
19/05/2020 06:00,14.53,102015.55,74.46,884,1780,2664,4852.504
19/05/2020 06:30,15.4,102031.3,68.81,1491,2845,4336,7616.149
19/05/2020 07:00,17.26,102029.8,62.24,2255,4541,6796,12379.69
19/05/2020 07:30,17.26,102066.35,61.56,1609,3173,4782,8589.952
19/05/2020 08:00,18.28,102069.2,59.8,1951,3720,5671,9956.035
19/05/2020 08:30,21.81,102036.16,48.95,3186,6766,9952,18767.816
19/05/2020 09:00,22.11,102064.27,49.22,4184,8515,12699,23294.852
19/05/2020 09:30,24.4,102068.45,42.78,3236,6892,10128,19134.936
19/05/2020 10:00,29.63,102040.84,35.41,9664,21781,31445,61555.125
