Date/Time (YYYY:MM:DD HH:MM:SS), Temperature (*C), Pressure (Pa), Humidity (%), Infrared, Visible, Full Spectrum, Lux (lm/m^2)
22/04/2020 13:00,39.6,101449.83,17.06,9409,20442,29851,57114.727
22/04/2020 13:30,38.71,101441.92,18.18,9045,18782,27827,51722.25
22/04/2020 14:00,37.92,101413.16,17.38,8357,16763,25120,45639.832
22/04/2020 14:30,37.22,101392.99,16.32,4810,10075,14885,27822.838
22/04/2020 15:00,37.04,101388.77,19.04,5053,9594,14647,25639.578
22/04/2020 15:30,35.42,101386.02,19.02,3089,5961,9050,16019.531
22/04/2020 16:00,33.27,101401.83,20.47,2917,5286,8203,13897.662
22/04/2020 16:30,30.34,101408.31,23.1,1858,3495,5353,9310.163
22/04/2020 17:00,25.08,101413.27,30.32,598,1265,1863,3504.519
22/04/2020 17:30,21.44,101434.91,35.09,420,854,1274,2335.643
22/04/2020 18:00,18.85,101449.11,42.76,252,494,746,1334.674
22/04/2020 18:30,15.83,101494.11,51.06,73,145,218,393.495
22/04/2020 19:00,13.16,101523.2,57.25,3,9,12,27.54
22/04/2020 19:30,13.31,101565.98,58.78,0,1,1,4.08
22/04/2020 20:00,12.93,101590.29,60.74,0,0,0,0
22/04/2020 20:30,12.51,101604.34,61.61,0,0,0,0
22/04/2020 21:00,12.07,101611.72,62.41,0,0,0,0
22/04/2020 21:30,11.53,101610.05,64.29,0,0,0,0
22/04/2020 22:00,10.71,101634.75,66.73,0,0,0,0
22/04/2020 22:30,9.94,101653.54,68.05,0,0,0,0
22/04/2020 23:00,9.48,101657.51,68.69,0,0,0,0
22/04/2020 23:30,9.07,101678.09,69.63,0,0,0,0
23/04/2020 00:00,8.4,101678.19,73.8,0,0,0,0
23/04/2020 00:30,7.71,101669.68,78.34,0,0,0,0
23/04/2020 01:00,7.1,101660.42,79.74,0,0,0,0
23/04/2020 01:30,6.43,101664.5,82.28,0,0,0,0
23/04/2020 02:00,5.33,101675.39,84.08,0,0,0,0
23/04/2020 02:30,5.07,101674.59,87.47,0,0,0,0
23/04/2020 03:00,5.21,101677.88,86.93,0,0,0,0
23/04/2020 03:30,4.95,101690.14,88.42,1,0,1,0
23/04/2020 04:00,5.19,101681.76,89.21,6,8,14,18.651
23/04/2020 04:30,5.03,101700.5,88.45,84,148,232,385.208
23/04/2020 05:00,5.56,101706.53,88.51,301,581,882,1561.507
23/04/2020 05:30,6.7,101710.2,84.75,540,1067,1607,2890.501
23/04/2020 06:00,8.39,101735.53,78.94,1053,1949,3002,5162.655
23/04/2020 06:30,10.14,101739.2,73.53,1338,2546,3884,6809.226
23/04/2020 07:00,12.27,101723.28,68.15,1988,3701,5689,9823.413
23/04/2020 07:30,16.47,101706.55,56.75,3517,6532,10049,17323.262
23/04/2020 08:00,20.73,101677.77,45.34,5209,9687,14896,25702.131
23/04/2020 08:30,23.35,101669.2,38.99,6754,12825,19579,34275.551
23/04/2020 09:00,26.15,101657.7,34.79,8047,15707,23754,42375.016
23/04/2020 09:30,29.18,101636.91,31.84,8768,17811,26579,48696.543
23/04/2020 10:00,32.46,101620.58,26.77,10184,21225,31409,58519.609
23/04/2020 10:30,35.52,101575.58,23.6,9952,21561,31513,60187.766
23/04/2020 11:00,38.08,101540.41,21.61,10463,23026,33489,64594.414
23/04/2020 11:30,39.53,101504.99,20.49,10390,23057,33447,64849.797
23/04/2020 12:00,39.9,101476.41,17.01,10144,22452,32596,63096.594
23/04/2020 12:30,42.23,101445.06,16.34,9924,21867,31791,61366.926
23/04/2020 13:00,41.17,101412.3,15.94,9611,20581,30192,57240.211
23/04/2020 13:30,42.11,101379.44,14.68,8533,17805,26338,49109.027
23/04/2020 14:00,40.24,101348.78,14.55,7551,15162,22713,41295.109
23/04/2020 14:30,39.38,101334.09,18.76,5376,11158,16534,30722.387
23/04/2020 15:00,38.73,101322.14,19.03,5468,10423,15891,27892.947
23/04/2020 15:30,38.01,101304.64,20.53,3862,7445,11307,20000.561
23/04/2020 16:00,35.08,101294.7,21.55,3195,5848,9043,15429.874
23/04/2020 16:30,31.58,101287.84,26.97,2127,3997,6124,10643.716
23/04/2020 17:00,28.07,101275.11,29.51,1032,2121,3153,5821.267
23/04/2020 17:30,25.68,101263.89,33.89,829,1586,2415,4249.613
23/04/2020 18:00,21.06,101281.33,42.46,278,566,844,1548.64
23/04/2020 18:30,18.08,101278.74,47.98,84,163,247,438.873
23/04/2020 19:00,16.28,101297.7,51.17,5,11,16,30.855
23/04/2020 19:30,14.91,101312.3,54.75,0,1,1,4.08
23/04/2020 20:00,13.4,101309.65,60.98,0,0,0,0
23/04/2020 20:30,12.54,101309.69,64.61,0,0,0,0
23/04/2020 21:00,10.77,101324.98,72.31,0,0,0,0
23/04/2020 21:30,9.95,101322.11,77.32,0,0,0,0
23/04/2020 22:00,9.38,101314.02,79.45,0,0,0,0
23/04/2020 22:30,9.34,101311.27,76.33,0,0,0,0
23/04/2020 23:00,8.92,101302.38,78.73,0,0,0,0
23/04/2020 23:30,8.59,101306.95,79.33,0,0,0,0
24/04/2020 00:00,8.81,101295.77,77.99,0,0,0,0
24/04/2020 00:30,8.08,101277.42,79.36,0,0,0,0
24/04/2020 01:00,7.41,101278.97,81.57,0,0,0,0
24/04/2020 01:30,6.81,101277.16,84.2,0,0,0,0
24/04/2020 02:00,6.95,101266.02,83.98,0,0,0,0
24/04/2020 02:30,6.94,101266.11,84.55,0,0,0,0
24/04/2020 03:00,6.83,101251.78,84.12,0,0,0,0
24/04/2020 03:30,6.74,101245.94,83.95,1,0,1,0
24/04/2020 04:00,6.61,101235.86,85.43,3,6,9,16.32
24/04/2020 04:30,6.29,101245.41,85.8,46,105,151,297.894
24/04/2020 05:00,6.17,101252.56,86.21,175,404,579,1150.123
24/04/2020 05:30,7.59,101251.92,83.32,731,1299,2030,3391.427
24/04/2020 06:00,11.16,101263.55,70.02,1261,2227,3488,5801.284
24/04/2020 06:30,14.02,101242.45,60.92,1935,3423,5358,8922.186
24/04/2020 07:00,17.09,101256.19,53.42,2785,5004,7789,13116.353
24/04/2020 07:30,20.06,101251.6,48.57,3787,6969,10756,18422.574
24/04/2020 08:00,23.56,101233.62,40.68,4816,9098,13914,24271.691
24/04/2020 08:30,25.84,101210.78,35.36,6663,12693,19356,33960.426
24/04/2020 09:00,28.92,101186.16,29.1,7866,15420,23286,41661.414
24/04/2020 09:30,31.73,101182.14,26.63,8819,17901,26720,48930.348
24/04/2020 10:00,34.81,101159.03,23.94,9353,19653,29006,54328.789
24/04/2020 10:30,37.45,101126.5,20.83,9375,20457,29832,57234.996
24/04/2020 11:00,39.05,101104.99,19.82,9738,21451,31189,60194.082
24/04/2020 11:30,41.68,101070.58,17.94,9819,21800,31619,61323.23
24/04/2020 12:00,42.53,101034.98,16.73,9847,21811,31658,61309.512
24/04/2020 12:30,42.39,101022.31,15.22,9451,20677,30128,57898.18
24/04/2020 13:00,41.63,100989.73,17.45,8984,19165,28149,53237.152
24/04/2020 13:30,41.2,100962.27,18.11,8741,18175,26916,50072.41
24/04/2020 14:00,39.64,100932.97,19.39,2793,6213,9006,17487.629
24/04/2020 14:30,29.98,100918.88,27.94,1569,3577,5146,10144.444
24/04/2020 15:00,28.96,100901.5,32.01,4661,8738,13399,23249.406
24/04/2020 15:30,35.42,100868.17,25.43,3998,7624,11622,20405.398
24/04/2020 16:00,33.99,100853.3,25.57,3315,5916,9231,15469.196
24/04/2020 16:30,28.21,100841.52,31.77,1045,2317,3362,6515.001
24/04/2020 17:00,25.08,100838.6,34.96,1047,2186,3233,6030.52
24/04/2020 17:30,22.02,100843.58,44.46,844,1475,2319,3827.749
24/04/2020 18:00,21.55,100852.47,45.25,730,1217,1947,3103.669
24/04/2020 18:30,18.33,100870.95,50.58,127,238,365,633.171
24/04/2020 19:00,14.94,100916.54,61.47,9,19,28,52.603
24/04/2020 19:30,14.21,100944.82,67.04,0,1,1,4.08
24/04/2020 20:00,12.86,100953.2,73.04,0,0,0,0
24/04/2020 20:30,11.47,100963.73,78.2,0,0,0,0
24/04/2020 21:00,10.79,100964.89,78.82,0,0,0,0
24/04/2020 21:30,10.01,100985.88,81.13,0,0,0,0
24/04/2020 22:00,9.32,101002.52,83.07,0,0,0,0
24/04/2020 22:30,9.78,101026.02,81.5,0,0,0,0
24/04/2020 23:00,9.33,101030.3,83.8,0,0,0,0
24/04/2020 23:30,9.04,101023.92,81,0,0,0,0
25/04/2020 00:00,8.24,101013.94,81.32,0,0,0,0
25/04/2020 00:30,7.57,101009.1,80.91,0,0,0,0
25/04/2020 01:00,7.06,101015.59,81.73,0,0,0,0
25/04/2020 01:30,7.01,101016.79,79.99,0,0,0,0
25/04/2020 02:00,7.49,100999.25,76.83,0,0,0,0
25/04/2020 02:30,7.46,100996.98,76.83,0,0,0,0
25/04/2020 03:00,7.33,100989.16,77.42,0,0,0,0
25/04/2020 03:30,6.92,100985.38,79.34,1,0,1,0
25/04/2020 04:00,6.6,101000.14,81.17,7,12,19,30.922
25/04/2020 04:30,6.73,101014.78,81.7,143,212,355,516.539
25/04/2020 05:00,7.86,101023.17,78.92,532,891,1423,2276.201
25/04/2020 05:30,8.96,101046.25,74.78,864,1495,2359,3865.579
25/04/2020 06:00,12.48,101062.84,64.26,1747,2962,4709,7601.54
25/04/2020 06:30,15.67,101072.13,55.1,2426,4157,6583,10710.169
25/04/2020 07:00,18.17,101078.97,47.85,3420,6101,9521,15950.696
25/04/2020 07:30,20.52,101081.98,43.69,3821,7007,10828,18500.187
25/04/2020 08:00,22.66,101076.23,37.56,4750,8980,13730,23963.061
25/04/2020 08:30,25.94,101074.08,34.48,6535,12339,18874,32912.145
25/04/2020 09:00,28.57,101061.75,30.58,7868,15568,23436,42193.188
25/04/2020 09:30,31.39,101043,27.94,8965,18361,27326,50335.777
25/04/2020 10:00,32.6,101033.94,22.71,9216,19686,28902,54707.543
25/04/2020 10:30,36.13,101008.77,21.71,9659,21210,30869,59459.184
25/04/2020 11:00,38.6,100993.2,19.8,10001,22345,32346,62979.66
25/04/2020 11:30,41.34,100975.42,18.65,10811,24064,34875,67745.68
25/04/2020 12:00,35.79,100955.78,23.36,6496,14408,20904,40517.082
25/04/2020 12:30,35.82,100941.03,24.21,3153,7518,10671,21610.246
25/04/2020 13:00,33.15,100919.47,25.79,9386,19457,28843,53551.48
25/04/2020 13:30,39.61,100890.3,19.59,9342,19266,28608,52936.566
25/04/2020 14:00,35.52,100869.67,22.81,8913,17551,26464,47490.688
25/04/2020 14:30,32.5,100846.68,25.02,2029,4809,6838,13798.777
25/04/2020 15:00,35.14,100820.12,22.99,5166,9925,15091,26631.963
25/04/2020 15:30,34.98,100806.56,21.32,5023,8699,13722,22499.941
25/04/2020 16:00,33.91,100792.34,21.76,5689,8526,14215,20864.307
25/04/2020 16:30,30.58,100785.52,25.39,2081,3933,6014,10494.087
25/04/2020 17:00,25.21,100785.31,32.85,625,1413,2038,3997.057
25/04/2020 17:30,25.02,100777.28,34.06,894,1681,2575,4477.322
25/04/2020 18:00,21.53,100776.64,40.91,505,900,1405,2352.171
25/04/2020 18:30,16.75,100789.7,49.61,132,266,398,725.338
25/04/2020 19:00,13.61,100813.06,59.37,18,27,45,66.096
25/04/2020 19:30,11.86,100835.91,65.04,0,1,1,4.08
25/04/2020 20:00,10.63,100845.66,69.75,0,0,0,0
25/04/2020 20:30,9.94,100867.27,71.57,0,0,0,0
25/04/2020 21:00,8.96,100890.72,75.83,0,0,0,0
25/04/2020 21:30,8.65,100893.59,77.55,0,0,0,0
25/04/2020 22:00,8.13,100894.83,81.86,0,0,0,0
25/04/2020 22:30,7.75,100915.8,83.16,0,0,0,0
25/04/2020 23:00,7.25,100921.48,86.17,0,0,0,0
25/04/2020 23:30,7.17,100908.3,87.97,0,0,0,0
26/04/2020 00:00,6.64,100904,89.35,0,0,0,0
26/04/2020 00:30,5.86,100916.2,92.05,0,0,0,0
26/04/2020 01:00,6.55,100910.05,91.36,0,0,0,0
26/04/2020 01:30,6,100912.89,88.5,0,0,0,0
26/04/2020 02:00,5.17,100906.97,89.45,0,0,0,0
26/04/2020 02:30,4.89,100907.45,91.17,0,0,0,0
26/04/2020 03:00,4.57,100880.05,91.73,0,0,0,0
26/04/2020 03:30,4.46,100861.06,92.84,0,1,1,4.08
26/04/2020 04:00,4.09,100847.67,92.43,8,14,22,36.349
26/04/2020 04:30,3.98,100844.92,92.52,105,200,305,535.082
26/04/2020 05:00,4.86,100839,93.72,231,537,768,1531.96
26/04/2020 05:30,6.88,100837.95,87.55,810,1384,2194,3562.015
26/04/2020 06:00,11.74,100837.49,73.58,1358,2327,3685,5995.362
26/04/2020 06:30,15.47,100841.28,62.66,2125,3691,5816,9557.051
26/04/2020 07:00,18.74,100841.06,52.24,3114,5541,8655,14473.361
26/04/2020 07:30,21.94,100853.09,45.6,4227,7734,11961,20403.326
26/04/2020 08:00,25.12,100851.92,39.07,5119,9711,14830,25944.594
26/04/2020 08:30,27.72,100852.86,33.34,6882,13248,20130,35572.715
26/04/2020 09:00,29.9,100835.98,28.94,7841,15812,23653,43126.836
26/04/2020 09:30,32.69,100816.95,26.89,8888,18549,27437,51164.004
26/04/2020 10:00,35.9,100787.45,22.82,9996,21299,31295,59143.039
26/04/2020 10:30,38.39,100770.98,20,9959,22484,32443,63574.992
26/04/2020 11:00,35.43,100750.25,20.71,3018,7235,10253,20829.855
26/04/2020 11:30,35.24,100711.87,22.42,11199,24645,35844,69135.539
26/04/2020 12:00,37.99,100684.77,20.47,10673,23935,34608,67538.359
26/04/2020 12:30,37.7,100661.33,21.5,1871,5003,6874,14856.333
26/04/2020 13:00,40.27,100614.55,18.57,10514,22915,33429,64087.961
26/04/2020 13:30,38.4,100584.48,18.71,2593,6291,8884,18175.693
26/04/2020 14:00,37.64,100550.09,19.96,2297,5375,7672,15364.148
26/04/2020 14:30,31.44,100541.16,23.43,7726,14346,22072,38043.469
26/04/2020 15:00,34.84,100529.36,22.92,5162,10169,15331,27519.857
26/04/2020 15:30,31.82,100527.88,25.16,5800,10081,15881,26108.959
26/04/2020 16:00,29.85,100515.69,27.07,5670,9149,14819,23045.627
26/04/2020 16:30,29.44,100484.41,24.97,2333,4336,6669,11502.124
26/04/2020 17:00,27.75,100485.75,26.76,1431,2786,4217,7509.634
26/04/2020 17:30,25.19,100493,31.21,930,1765,2695,4716.185
26/04/2020 18:00,19.2,100499.43,42.49,235,542,777,1542.545
26/04/2020 18:30,16.02,100511.34,52.27,133,275,408,756.25
26/04/2020 19:00,13.72,100524.47,59.98,24,36,60,88.128
26/04/2020 19:30,12.14,100551.27,64.05,0,1,1,4.08
26/04/2020 20:00,10.93,100564.98,67.35,0,0,0,0
26/04/2020 20:30,9.89,100565.88,72.89,0,0,0,0
26/04/2020 21:00,8.81,100559.45,78,0,0,0,0
26/04/2020 21:30,8.99,100569.88,80.43,0,0,0,0
26/04/2020 22:00,9.97,100555.52,76.23,0,0,0,0
26/04/2020 22:30,9.06,100540.23,79.12,0,0,0,0
26/04/2020 23:00,8.55,100523.11,82.4,0,0,0,0
26/04/2020 23:30,8.03,100513.36,83.34,0,0,0,0
27/04/2020 00:00,7.02,100515.37,84.01,0,0,0,0
27/04/2020 00:30,6.98,100500.84,88.96,0,0,0,0
27/04/2020 01:00,6.99,100483.25,91.16,0,0,0,0
27/04/2020 01:30,7.4,100459.55,92.27,0,0,0,0
27/04/2020 02:00,8.35,100428.39,93.66,0,0,0,0
27/04/2020 02:30,8.51,100420.14,92.58,0,0,0,0
27/04/2020 03:00,8.68,100408.12,91.44,0,0,0,0
27/04/2020 03:30,8.99,100393.38,91.63,0,1,1,4.08
27/04/2020 04:00,9.19,100392.34,91.23,7,14,21,38.08
27/04/2020 04:30,9.44,100393.16,90.76,55,127,182,361.573
27/04/2020 05:00,9.66,100405.19,89.99,269,541,810,1474.245
27/04/2020 05:30,10.68,100398.19,86.68,761,1288,2049,3303.314
27/04/2020 06:00,12.23,100399.58,78.66,1184,2222,3406,5914.304
27/04/2020 06:30,14.01,100407.29,65.2,1621,3190,4811,8629.908
27/04/2020 07:00,16.29,100391.77,59.8,3015,5550,8565,14672.995
27/04/2020 07:30,19.45,100386.28,48.37,2990,5826,8816,15708.313
27/04/2020 08:00,20.33,100383.75,45.25,4329,8295,12624,22238.01
27/04/2020 08:30,24.46,100389.45,38.66,4019,8318,12337,22881.707
27/04/2020 09:00,26.16,100382.39,31.76,6409,13017,19426,35587.594
27/04/2020 09:30,28.57,100369.27,29.72,9099,18717,27816,51385.195
27/04/2020 10:00,31.41,100360.03,25.92,5318,11096,16414,30604.029
27/04/2020 10:30,27.23,100347.5,31.97,6413,13452,19865,37165.957
27/04/2020 11:00,27.99,100334.34,29.99,5207,11004,16211,30475.547
27/04/2020 11:30,27.46,100321.88,31.73,3481,7007,10488,19099.928
27/04/2020 12:00,28.21,100298.52,30.14,5144,10772,15916,29745.34
27/04/2020 12:30,27.96,100290.33,30.9,3768,7691,11459,21061.004
27/04/2020 13:00,26.14,100279.77,32.32,3212,6573,9785,18014.682
27/04/2020 13:30,24.3,100254.78,35.42,2111,4120,6231,11114.677
27/04/2020 14:00,24.53,100228.97,35.62,2407,4834,7241,13166.638
27/04/2020 14:30,23.92,100206.05,36.56,2272,4604,6876,12577.518
27/04/2020 15:00,22.59,100195.59,39.17,2172,4371,6543,11913.65
27/04/2020 15:30,22.03,100175.94,39.88,2507,4979,7486,13511.221
27/04/2020 16:00,23.92,100162.24,36.32,2276,4457,6733,12037.514
27/04/2020 16:30,21.46,100150.69,40.45,1321,2600,3921,7034.124
27/04/2020 17:00,18.75,100171.43,44.11,630,1213,1843,3257.29
27/04/2020 17:30,17,100173.7,47.66,557,1053,1610,2809.901
27/04/2020 18:00,15.8,100161.7,52.57,320,605,925,1614.467
27/04/2020 18:30,14.88,100159.79,57.87,118,241,359,660.085
27/04/2020 19:00,14.1,100177.23,59.25,7,11,18,27.427
27/04/2020 19:30,13.54,100176.22,61.38,0,1,1,4.08
27/04/2020 20:00,13.12,100184.3,61.37,0,1,1,4.08
27/04/2020 20:30,12.78,100183.02,62.55,0,1,1,4.08
27/04/2020 21:00,12.38,100169.77,64.26,1,0,0,0
27/04/2020 21:30,12.18,100150.33,64.14,1,0,1,0
27/04/2020 22:00,12,100125.04,64.97,0,1,1,4.08
27/04/2020 22:30,11.86,100093.83,66.08,0,0,0,0
27/04/2020 23:00,11.89,100074.06,67.46,0,1,1,4.08
27/04/2020 23:30,11.8,100051.98,69.5,0,1,1,4.08
28/04/2020 00:00,11.73,100035.63,71.29,0,1,1,4.08
28/04/2020 00:30,11.68,100009.64,71.74,0,1,1,4.08
28/04/2020 01:00,11.61,99993.8,70.43,0,0,0,0
28/04/2020 01:30,11,99994.41,71.01,0,1,1,4.08
28/04/2020 02:00,10.45,99978.34,73.08,0,1,1,4.08
28/04/2020 02:30,9.88,99974.69,76.44,0,0,0,0
28/04/2020 03:00,9.43,99969.02,81.45,0,1,1,4.08
28/04/2020 03:30,9.05,99967.22,84.68,0,1,1,4.08
28/04/2020 04:00,8.8,99965.03,86.72,0,4,4,16.32
28/04/2020 04:30,8.63,99962.77,87.76,11,25,36,70.833
28/04/2020 05:00,8.56,99963.63,88.49,41,93,134,263.343
28/04/2020 05:30,8.79,99966.45,88.65,176,352,528,957.44
28/04/2020 06:00,9.06,99970.67,88.14,167,357,524,992.351
28/04/2020 06:30,9.03,99979.28,87.24,207,437,644,1209.866
28/04/2020 07:00,9.65,99971.69,85.95,640,1321,1961,3630.682
28/04/2020 07:30,10.07,99969.66,83.89,523,1066,1589,2917.768
28/04/2020 08:00,9.76,99979.95,83.31,529,1121,1650,3107.33
28/04/2020 08:30,10.31,99985.82,80.78,751,1514,2265,4128.989
28/04/2020 09:00,10.62,99994.38,77.75,1040,2111,3151,5770.165
28/04/2020 09:30,10.74,100004.28,78.16,784,1621,2405,4457.703
28/04/2020 10:00,10.8,100005.66,76.92,883,1848,2731,5102.022
28/04/2020 10:30,11.82,100012.21,75.71,1606,3309,4915,9089.295
28/04/2020 11:00,12.3,99997.45,72.52,1095,2278,3373,6276.987
28/04/2020 11:30,12.7,100004.07,71.91,1204,2493,3697,6858.912
28/04/2020 12:00,12.06,100008.84,73.32,966,2025,2991,5593.631
28/04/2020 12:30,13.35,100011.24,72.17,1254,2538,3792,6930.667
28/04/2020 13:00,13.4,100010.84,69.51,1489,3045,4534,8343.596
28/04/2020 13:30,12.97,100034.97,68.98,1185,2415,3600,6609.855
28/04/2020 14:00,12.61,100036.06,71.14,1244,2532,3776,6927.166
28/04/2020 14:30,12.89,100045.27,71.8,1119,2289,3408,6272.667
28/04/2020 15:00,12.78,100044.06,72.55,1128,2286,3414,6245.239
28/04/2020 15:30,13.17,100047.45,70.96,1029,2055,3084,5586.881
28/04/2020 16:00,12.24,100041.77,73.87,861,1786,2647,4916.648
28/04/2020 16:30,11.55,100061.44,76.29,670,1335,2005,3626.672
28/04/2020 17:00,10.88,100059.68,77.93,533,1076,1609,2935.815
28/04/2020 17:30,10.13,100071.44,80.05,197,393,590,1068.054
28/04/2020 18:00,9.4,100101.34,82.85,158,300,458,801.747
28/04/2020 18:30,8.92,100110.09,85.24,41,95,136,270.75
28/04/2020 19:00,8.4,100140.7,87.03,7,16,23,45.412
28/04/2020 19:30,8.02,100135.37,88.39,0,1,1,4.08
28/04/2020 20:00,7.84,100154.36,89.69,0,1,1,4.08
28/04/2020 20:30,7.76,100154.58,90.39,0,1,1,4.08
28/04/2020 21:00,7.74,100160.13,91.2,0,1,1,4.08
28/04/2020 21:30,7.72,100155.02,91.35,0,1,1,4.08
28/04/2020 22:00,7.56,100166.77,91.37,0,1,1,4.08
28/04/2020 22:30,7.41,100156.13,91.96,0,1,1,4.08
28/04/2020 23:00,7.48,100144.28,92.81,0,1,1,4.08
28/04/2020 23:30,7.19,100112.38,91.57,0,0,0,0
29/04/2020 00:00,5.97,100119.78,91.21,0,0,0,0
29/04/2020 00:30,6.73,100108.38,94.04,1,0,0,0
29/04/2020 01:00,6.98,100103.88,94.33,0,1,1,4.08
29/04/2020 01:30,7.07,100080.97,94.02,0,1,1,4.08
29/04/2020 02:00,6.39,100049.85,92.55,0,0,0,0
29/04/2020 02:30,5.27,100029.51,91.96,0,0,0,0
29/04/2020 03:00,5.74,100005.16,94.79,0,0,0,0
29/04/2020 03:30,6.09,99991.25,95.06,1,0,1,0
29/04/2020 04:00,6.01,99980.48,94.32,10,17,27,43.671
29/04/2020 04:30,6.09,99963.28,93.53,94,170,264,446.636
29/04/2020 05:00,6.83,99927.3,92.11,373,650,1023,1685.044
29/04/2020 05:30,8.36,99896.7,87.95,920,1610,2530,4180.146
29/04/2020 06:00,9.25,99870.23,83.55,1134,2134,3268,5685.478
29/04/2020 06:30,13.44,99833.3,74.39,2620,4616,7236,12014.154
29/04/2020 07:00,14.28,99779.77,69.51,1601,3063,4664,8207.211
29/04/2020 07:30,15.8,99732.88,66.63,2173,4180,6353,11221.059
29/04/2020 08:00,16.53,99678.07,62.92,1259,2562,3821,7008.763
29/04/2020 08:30,14.89,99646.56,68.26,1281,2575,3856,7015.806
29/04/2020 09:00,13.94,99575.2,72.43,789,1589,2378,4332.077
29/04/2020 09:30,14.15,99529.5,74.08,1849,3675,5524,9975.19
29/04/2020 10:00,15.01,99455.77,69.37,1801,3671,5472,10048.075
29/04/2020 10:30,14.93,99433.95,71,1608,3405,5013,9436.19
29/04/2020 11:00,15.5,99406.43,71.2,1605,3210,4815,8731.199
29/04/2020 11:30,18.23,99436.13,62.06,8056,16775,24831,46237.141
29/04/2020 12:00,26.69,99463.11,40.56,4477,8937,13414,24293.236
29/04/2020 12:30,25.12,99476.8,41.22,4886,9604,14490,25971.443
29/04/2020 13:00,24.93,99488.38,40.57,5812,11219,17031,30152.846
29/04/2020 13:30,33.62,99470.09,31.96,7680,16036,23716,44239.559
29/04/2020 14:00,35.06,99466.22,26.62,8285,16696,24981,45527.648
29/04/2020 14:30,33.17,99485.7,27.45,5402,10631,16033,28760.312
29/04/2020 15:00,29.47,99457.06,31.62,4395,8435,12830,22625.787
29/04/2020 15:30,29.85,99436.88,31.19,4152,7549,11701,19870.832
29/04/2020 16:00,26.06,99402.81,36.33,2966,5485,8451,14524.638
29/04/2020 16:30,23.48,99373,40.96,1233,2314,3547,6159.219
29/04/2020 17:00,19.79,99345.55,44.17,1433,2719,4152,7264.76
29/04/2020 17:30,16.58,99322.03,49.37,720,1359,2079,3624.47
29/04/2020 18:00,14.25,99295.2,54.63,243,433,676,1131.59
29/04/2020 18:30,12.49,99222.79,61.93,66,121,187,319.44
29/04/2020 19:00,11.5,99158.16,65.62,6,15,21,43.714
29/04/2020 19:30,10.55,99191.33,75.02,0,1,1,4.08
29/04/2020 20:00,9.6,99167.09,79.93,0,1,1,4.08
29/04/2020 20:30,9,99126.5,80.68,1,0,0,0
29/04/2020 21:00,8.88,99118.9,83.75,0,1,1,4.08
29/04/2020 21:30,8.31,99079.93,81.2,0,0,0,0
29/04/2020 22:00,8.12,99081.33,83.29,0,0,0,0
29/04/2020 22:30,8,99087.13,84.08,0,0,0,0
29/04/2020 23:00,7.48,99108.64,82.1,0,0,0,0
29/04/2020 23:30,7.06,99095.85,83.18,0,0,0,0
30/04/2020 00:00,6.84,99129.39,86.2,0,0,0,0
30/04/2020 00:30,6.05,99100.12,84.79,0,0,0,0
30/04/2020 01:00,5.29,99091.31,86.38,0,0,0,0
30/04/2020 01:30,4.9,99100.76,86.44,0,0,0,0
30/04/2020 02:00,4.79,99083.98,87.12,0,0,0,0
30/04/2020 02:30,4.7,99081.22,87.38,0,0,0,0
30/04/2020 03:00,4.43,99043.17,86.56,0,0,0,0
30/04/2020 03:30,3.93,99018.85,87.92,0,1,1,4.08
30/04/2020 04:00,3.95,99003.53,89.1,16,29,45,76.251
30/04/2020 04:30,4.9,98996.75,88.27,565,685,1250,1531.55
30/04/2020 05:00,6.24,98996.97,85.54,94,184,278,496.879
30/04/2020 05:30,7.28,98973.65,85.93,1017,1819,2836,4760.136
30/04/2020 06:00,8.29,98939.98,82.37,686,1237,1923,3246.536
30/04/2020 06:30,9.13,98946.34,78.05,946,1763,2709,4681.185
30/04/2020 07:00,10.07,98914.58,76.74,850,1604,2454,4277.542
30/04/2020 07:30,10.15,98894.87,75.41,698,1358,2056,3659.625
30/04/2020 08:00,11.29,98883.13,73.25,1300,2430,3730,6458.979
30/04/2020 08:30,11.54,98856.73,72.19,714,1423,2137,3866.032
30/04/2020 09:00,11.82,98829.3,73.52,1677,3374,5051,9195.448
30/04/2020 09:30,13.36,98803.25,72.26,2261,4543,6804,12376.029
30/04/2020 10:00,13.93,98812.72,70.89,1868,3684,5552,9973.554
30/04/2020 10:30,15.23,98792.36,67.12,2355,4566,6921,12290.318
30/04/2020 11:00,19.51,98771.92,56.64,5427,10753,16180,29156.873
30/04/2020 11:30,16.16,98808.56,59.17,2108,4270,6378,11663.567
30/04/2020 12:00,13.86,98822.25,65.39,1803,3484,5287,9367.144
30/04/2020 12:30,25.18,98818.47,46.93,11110,23821,34931,66277.953
30/04/2020 13:00,30.64,98823.83,34.28,4397,9002,13399,24675.49
30/04/2020 13:30,35.7,98842.78,26.4,9225,19635,28860,54503.656
30/04/2020 14:00,32.4,98871.02,29.42,3584,7466,11050,20581.35
30/04/2020 14:30,26.92,98901.18,38.14,10217,19799,30016,53283.637
30/04/2020 15:00,31.54,98898.45,30.22,6132,11599,17731,30957.654
30/04/2020 15:30,29.23,98966.7,31.39,7297,12447,19744,32015.066
30/04/2020 16:00,27.5,99001.16,34.21,5863,9541,15404,24110.957
30/04/2020 16:30,27.15,99015.44,32.15,2478,4605,7083,12215.246
